Timestamp,CPU Load (%),CPU Frequency (MHz),CPU Temp (°C),RAM Usage (MB)
2024-11-10 03:18:14.351492,25,1781.1507154857586,49.9,3239.069797353904
2024-11-10 03:18:15.353387,25,2255.8902894847515,50.5,2865.2212999065055
2024-11-10 03:18:16.355245,25,2439.855997693873,51.0,2378.3468346060263
2024-11-10 03:18:17.357096,25,2331.389185495267,51.6,3018.950727601105
2024-11-10 03:18:18.358944,25,2003.8668861538317,51.0,3939.9534587520607
2024-11-10 03:18:19.360770,25,2941.6540565383507,50.5,1327.2351475709515
2024-11-10 03:18:20.363177,25,1674.1204495529291,51.0,422.4718805453415
2024-11-10 03:18:21.365496,25,2946.2321950873684,51.6,1819.2012264489185
2024-11-10 03:18:22.368175,25,1665.6834526876753,52.1,2651.4521809791613
2024-11-10 03:18:23.371135,25,2736.4494129773775,50.5,3734.573212262426
2024-11-10 03:18:24.373500,25,2479.519995421949,51.6,3788.178859678185
2024-11-10 03:18:25.376822,25,2836.784139449508,52.1,3491.069955882685
2024-11-10 03:18:26.379085,25,2928.6226819320955,52.1,2529.6433564575505
2024-11-10 03:18:27.381523,25,2085.9729706715143,52.7,1708.9124585587804
2024-11-10 03:18:28.383826,25,2903.579248476469,51.0,3280.578774345787
2024-11-10 03:18:29.386071,25,2215.7242944707173,52.1,2812.616156754236
2024-11-10 03:18:30.388353,25,2395.3755699067133,52.1,2915.2926564122217
2024-11-10 03:18:31.390636,25,1711.562655570882,51.6,1867.9732264405254
2024-11-10 03:18:32.392976,25,2160.7270616987553,51.6,2171.641436704621
2024-11-10 03:18:33.395324,25,1883.202757285687,51.6,2607.5248387425236
2024-11-10 03:18:34.398629,25,1829.1061307960958,50.5,2849.5327268585884
2024-11-10 03:18:35.401918,25,2146.7553541178017,52.1,1018.7102970339273
2024-11-10 03:18:36.405172,25,2209.666552330101,52.1,3460.111577709292
2024-11-10 03:18:37.408466,25,2737.3756316645886,51.0,1774.1389258707704
2024-11-10 03:18:38.411740,25,1892.134096480668,52.1,1481.8121865875646
2024-11-10 03:18:39.415053,25,2964.0012639608876,51.6,3149.735029159996
2024-11-10 03:18:40.418375,25,1644.0148459458505,51.6,2088.013603921084
2024-11-10 03:18:41.421744,25,2346.5524892885624,51.6,2422.4630695098936
2024-11-10 03:18:42.425019,25,1961.0632296409058,51.6,1288.0050149731446
2024-11-10 03:18:43.428767,25,1608.9832700210522,52.1,2813.376288535851
2024-11-10 03:18:44.432071,25,2726.3541253394687,51.6,2747.9458767603105
2024-11-10 03:18:45.435829,25,2071.709328773706,52.1,629.1911648348334
2024-11-10 03:18:46.539479,25,2553.2448651869972,51.6,2143.019861170751
2024-11-10 03:18:47.542153,25,1456.0746017476076,52.1,1958.9371526620878
2024-11-10 03:18:48.545475,25,1737.1881501509429,52.1,629.940878423646
2024-11-10 03:18:49.548757,25,2268.7334496769836,51.0,3592.2831150927154
2024-11-10 03:18:50.551736,25,1585.7396198459992,51.6,2762.160939340329
2024-11-10 03:18:51.554616,25,1545.8665916609216,51.6,3353.896287759048
2024-11-10 03:18:52.557477,25,2301.92948190071,51.6,1023.938322785774
2024-11-10 03:18:53.560502,25,1545.0911588040085,51.6,2590.2264719939494
2024-11-10 03:18:54.563424,25,2368.1942444549686,51.6,2832.188995886026
2024-11-10 03:18:55.566339,25,1428.1760180565434,51.6,2254.330617113758
2024-11-10 03:18:56.569212,25,2485.832658302348,51.6,2337.677398884521
2024-11-10 03:18:57.572180,25,1758.2855307092836,51.6,3346.2550978923005
2024-11-10 03:18:58.575104,25,1723.339383017915,51.6,1457.5011435103272
2024-11-10 03:18:59.578112,25,2233.729696116718,51.0,1755.293060461222
2024-11-10 03:19:02.583944,30,2216.4200553863748,51.6,1131.4937663918076
2024-11-10 03:19:03.586167,30,2451.0044469435106,51.0,766.3328476298127
2024-11-10 03:19:04.588083,30,2091.8646555894557,51.0,1157.9232782341367
2024-11-10 03:19:05.590081,30,1878.515992701161,51.6,1413.7193366494935
2024-11-10 03:19:06.591940,30,2702.3922447409777,52.1,2174.208678855884
2024-11-10 03:19:07.593872,30,2681.06582309237,51.6,3723.7624392080024
2024-11-10 03:19:08.595723,30,2920.0096115178694,52.1,1366.540878454653
2024-11-10 03:19:09.597518,30,2928.394757498251,51.6,2052.3264636352333
2024-11-10 03:19:10.599335,30,1921.534620403298,51.0,2400.6869562504035
2024-11-10 03:19:11.601193,30,2767.6358814346286,51.6,1108.4626720421168
2024-11-10 03:19:12.603098,30,2698.930802198969,51.0,2567.2912744319015
2024-11-10 03:19:13.604981,30,1426.5951973882588,50.5,2990.974605629566
2024-11-10 03:19:14.606829,30,2298.6076952973604,51.0,2876.2790907461763
2024-11-10 03:19:15.608620,30,2051.3987800008126,51.6,2254.08160413476
2024-11-10 03:19:16.610444,30,1468.8421268414745,51.0,1844.4626699957607
2024-11-10 03:19:17.612616,30,2019.775137180031,51.6,873.1465218260926
2024-11-10 03:19:18.614548,30,2630.917111185837,51.6,2904.6293205075035
2024-11-10 03:19:19.616416,30,1700.5348313229915,52.7,3407.650225005946
2024-11-10 03:19:20.618338,30,2922.759133907596,51.6,2354.261603281204
2024-11-10 03:19:21.620266,30,2319.7267250965992,51.6,3895.3202111372066
2024-11-10 03:19:22.623512,30,1798.5263947464837,51.0,3649.9548924222113
2024-11-10 03:19:23.625477,30,2150.541144464971,52.1,745.8231959234685
2024-11-10 03:19:24.627347,30,2654.507589254351,51.6,3980.5438936873734
2024-11-10 03:19:25.629158,30,1637.0989284999957,51.6,2268.732516334983
2024-11-10 03:19:26.630966,30,2339.3729201083634,51.0,1062.283388361352
2024-11-10 03:19:27.632878,30,2869.1444392210815,52.1,3485.932470241294
2024-11-10 03:19:28.634823,30,2830.927868427818,52.1,3088.3295160017083
2024-11-10 03:19:29.636802,30,2389.8259086618646,51.0,3944.7299582731025
2024-11-10 03:19:30.638656,30,1793.9198995878394,51.6,3861.956405537706
2024-11-10 03:19:31.640504,30,1976.651575928849,51.6,1116.9714648918157
2024-11-10 03:19:32.642480,30,2431.088563012142,52.1,858.8664118891575
2024-11-10 03:19:33.644377,30,2144.185760074084,51.6,3417.665711028848
2024-11-10 03:19:34.646216,30,2698.985204313889,51.6,1318.1415070563326
2024-11-10 03:19:35.648150,30,1906.841385621765,51.6,490.4575594740619
2024-11-10 03:19:36.649981,30,1486.4210624548305,51.0,4058.0174235095606
2024-11-10 03:19:37.651920,30,2898.050677788963,50.5,3912.9839128303647
2024-11-10 03:19:38.653837,30,2969.884188377645,51.6,660.4721229037331
2024-11-10 03:19:39.655658,30,2641.3848959157413,51.0,1489.3117492395054
2024-11-10 03:19:40.657451,30,2891.890002518303,51.6,2279.4903997261486
2024-11-10 03:19:41.659309,30,2227.396020547568,51.6,2020.241991188334
2024-11-10 03:19:42.661180,30,2340.4120047745764,52.1,2637.832016275739
2024-11-10 03:19:43.663011,30,1961.1365829752165,50.5,2793.9879345219106
2024-11-10 03:19:44.664867,30,2856.9270273165557,51.6,2060.447082429322
2024-11-10 03:19:45.667738,30,2475.5587128361603,51.6,516.2355919211006
2024-11-10 03:19:46.670569,30,1887.4306554654056,51.6,845.5321829780454
2024-11-10 03:19:47.673509,30,2848.800669030509,51.0,457.4058073257681
2024-11-10 03:19:48.676427,30,1657.776280399641,52.1,3852.2211061120447
2024-11-10 03:19:49.679266,30,2809.5235435423224,52.7,664.2857829343628
2024-11-10 03:19:50.682108,30,1482.4097035413397,52.1,3790.2527251598412
2024-11-10 03:19:51.684909,30,2916.5070685174787,51.6,775.035496404267
2024-11-10 03:19:52.687812,30,2514.5662578134734,50.5,2698.6018615808603
2024-11-10 03:19:53.690791,30,2461.542832390951,51.6,1156.361989509836
2024-11-10 03:19:54.693735,30,1708.5039951922822,52.1,1854.3268005012208
2024-11-10 03:19:55.696649,30,1866.382229185198,51.0,2167.446886360131
2024-11-10 03:19:56.699543,30,2964.333194156804,52.1,1478.2614713029034
2024-11-10 03:19:57.702449,30,2637.6055686535237,51.6,2566.3552257634856
2024-11-10 03:19:58.705375,30,1515.3468053205122,51.6,2547.054075431251
2024-11-10 03:19:59.708277,30,2906.5952347607513,52.1,3127.612171267249
2024-11-10 03:20:00.711498,30,1632.524063234735,51.6,1345.4450338326092
2024-11-10 03:20:01.714503,30,1882.330087424511,51.6,3568.170996544822
2024-11-10 03:20:02.717622,30,2707.696669792648,52.7,3415.0415984053416
2024-11-10 03:20:03.720528,30,2358.7107472766966,52.1,1629.2962366727397
2024-11-10 03:20:04.723362,30,1545.0785911351925,52.1,2586.6037963393583
2024-11-10 03:20:05.726285,30,2992.4041734199454,52.1,1505.3305647370867
2024-11-10 03:20:06.729226,30,1578.5148903585132,50.5,647.5621512358338
2024-11-10 03:20:07.732163,30,2522.742859592615,51.6,1370.6433966051202
2024-11-10 03:20:08.735046,30,2185.5824763974324,51.6,1880.5542785048794
2024-11-10 03:20:09.737864,30,2786.165706183691,51.6,1302.176625662932
2024-11-10 03:20:10.740693,30,1990.314993099908,51.6,1397.5655770002734
2024-11-10 03:20:11.743612,30,2682.532580331554,52.1,725.1781529249097
2024-11-10 03:20:12.746554,30,2527.2676301656393,51.6,1770.3787819609922
2024-11-10 03:20:13.749532,30,2443.031205587791,51.6,1979.2778495364896
2024-11-10 03:20:14.752471,30,1445.600791627779,51.0,3996.7046303135226
2024-11-10 03:20:15.755315,30,2933.084388015917,51.0,581.3167518328836
2024-11-10 03:20:16.758115,30,2898.1311322371375,51.6,4054.6616821718667
2024-11-10 03:20:17.761057,30,2312.193598729454,52.1,2010.582348360336
2024-11-10 03:20:18.763995,30,2135.1100772930195,52.1,3566.233032170989
2024-11-10 03:20:19.766926,30,1607.2425357803722,51.0,862.2155867272668
2024-11-10 03:20:20.769818,30,1870.4526687659093,52.1,1529.9928883914308
2024-11-10 03:20:21.772623,30,1716.6811684565391,50.5,3918.4217362441727
2024-11-10 03:20:22.775501,30,2193.762223418424,51.0,2685.67450401526
2024-11-10 03:20:23.778353,30,2517.9861992373117,51.6,722.5858370148105
2024-11-10 03:20:24.781203,30,2386.500169984309,52.1,537.4592778895934
2024-11-10 03:20:25.784095,30,1812.289094988802,51.6,2921.6701165672393
2024-11-10 03:20:26.786947,30,2499.6245538543903,51.6,3410.521821251599
2024-11-10 03:20:27.789839,30,2440.4969503807997,52.1,1952.156583755004
2024-11-10 03:20:28.792660,30,2792.9842658755283,51.6,1016.1259901087892
2024-11-10 03:20:29.795494,30,2336.975365260897,51.6,2874.4183156747144
2024-11-10 03:20:30.798306,30,2355.022088182315,51.6,1060.34005497094
2024-11-10 03:20:31.801149,30,1584.7131562558893,50.5,3039.5712353097806
2024-11-10 03:20:32.804106,30,2806.373535476111,51.6,2925.2265607645886
2024-11-10 03:20:33.807010,30,2276.9080573037327,52.1,1959.5707788171687
2024-11-10 03:20:34.809875,30,1716.5144905640955,52.1,1661.8814747173906
2024-11-10 03:20:35.812780,30,1415.9175653969903,51.0,521.8979777931103
2024-11-10 03:20:36.815685,30,2795.1022160050193,51.0,667.6861721050667
2024-11-10 03:20:37.818641,30,2962.941564816535,51.6,549.783697412217
2024-11-10 03:20:38.821553,30,2805.8566520080453,52.1,3632.186190081399
2024-11-10 03:20:39.824426,30,2953.5140685833667,52.1,824.1473919291798
2024-11-10 03:20:40.827235,30,1596.9327090059282,52.1,2142.6804759556344
2024-11-10 03:20:41.830080,30,2565.397430559731,51.6,2005.620528534634
2024-11-10 03:20:44.835563,35,1912.263666215205,51.0,3947.5575205036994
2024-11-10 03:20:45.837769,35,1566.2388938106787,51.6,3535.114462400595
2024-11-10 03:20:46.839670,35,1679.3593574936508,49.9,846.0074483626022
2024-11-10 03:20:47.841500,35,2934.3373649173272,51.0,463.8890808267059
2024-11-10 03:20:48.843319,35,1653.542530647976,52.1,3447.1415936207577
2024-11-10 03:20:49.845223,35,1918.3586778125878,51.6,3925.554393629384
2024-11-10 03:20:50.847110,35,1837.248837312823,52.1,955.0961281972283
2024-11-10 03:20:51.848927,35,1775.2327066577732,51.6,2257.9876681056317
2024-11-10 03:20:52.850715,35,2028.411844701608,51.6,1163.267657866118
2024-11-10 03:20:53.852548,35,1971.1405722615616,52.1,3802.5947957021785
2024-11-10 03:20:54.854407,35,1442.9527217854957,52.1,2064.4554974595426
2024-11-10 03:20:55.856251,35,1837.498652702859,52.1,1537.8608929115837
2024-11-10 03:20:56.858147,35,1910.1384376743704,49.9,1840.9561338047622
2024-11-10 03:20:57.859976,35,2511.314509892433,52.1,3103.7991180588524
2024-11-10 03:20:58.861807,35,2228.1094810234486,51.0,3203.289335265648
2024-11-10 03:20:59.863743,35,2781.0428045421454,51.6,961.2447928714693
2024-11-10 03:21:00.865995,35,2795.621708735459,51.6,3832.917174403798
2024-11-10 03:21:01.867961,35,2638.8252211719723,52.1,1148.4024547119525
2024-11-10 03:21:02.870114,35,1623.5490974959696,51.0,3949.589761867121
2024-11-10 03:21:03.872048,35,2603.631827949048,51.0,960.1124718742616
2024-11-10 03:21:04.873964,35,2116.908482224861,51.6,924.2062836056211
2024-11-10 03:21:05.875868,35,2857.585917070058,52.1,1085.4626190401286
2024-11-10 03:21:06.877821,35,1499.1176460267588,50.5,1674.561309444016
2024-11-10 03:21:07.879693,35,2577.8486331201248,52.1,3591.7222920638224
2024-11-10 03:21:08.881530,35,2411.604473785989,51.6,3114.743480821375
2024-11-10 03:21:09.883417,35,1416.8594519111834,52.1,1493.7276811760573
2024-11-10 03:21:10.885244,35,1428.8739763519739,50.5,1940.129886869142
2024-11-10 03:21:11.887122,35,2644.031409707649,50.5,2791.4500302389943
2024-11-10 03:21:12.888919,35,2822.711807803007,51.6,841.7600239484246
2024-11-10 03:21:13.890756,35,2331.1746372347084,51.0,2085.182954957174
2024-11-10 03:21:14.892617,35,1708.9124005271003,52.1,3647.4847902465663
2024-11-10 03:21:15.894435,35,2115.411052610609,51.6,486.5249833438162
2024-11-10 03:21:16.896227,35,2099.6298413508657,51.6,1108.1386021028484
2024-11-10 03:21:17.898055,35,2024.9797032132074,52.1,3532.0105000418325
2024-11-10 03:21:18.899905,35,1625.4970086364374,51.6,707.1141211335889
2024-11-10 03:21:19.901889,35,1501.5707173303363,51.6,1545.008490851121
2024-11-10 03:21:20.903815,35,1741.7105226795695,52.1,3035.1803668825464
2024-11-10 03:21:21.905664,35,1647.1782274798402,51.6,595.4270657680235
2024-11-10 03:21:22.907486,35,1870.6904118791886,49.9,658.9821542689438
2024-11-10 03:21:23.909641,35,2159.888259240048,51.6,1183.5900997942556
2024-11-10 03:21:24.911714,35,2002.2116307270155,49.9,2850.5271752916265
2024-11-10 03:21:25.913663,35,1480.9044422031657,51.6,1857.8469905688466
2024-11-10 03:21:26.915529,35,2853.4279327261393,52.1,2714.246558577203
2024-11-10 03:21:27.917341,35,2794.5165856475032,51.6,4011.444081723405
2024-11-10 03:21:28.919154,35,2289.684519262612,51.6,1498.2181583557322
2024-11-10 03:21:29.921168,35,1978.8200676479942,51.6,800.2463952017474
2024-11-10 03:21:30.923125,35,1976.8712791801267,51.6,3720.63638691727
2024-11-10 03:21:31.925025,35,1816.510454082208,51.0,3632.491762379807
2024-11-10 03:21:32.926842,35,1961.5695680860315,50.5,3426.6684885649656
2024-11-10 03:21:33.928653,35,1585.3076931894714,51.6,3314.3417479678005
2024-11-10 03:21:34.930561,35,1986.5699996101,51.0,3546.551931372405
2024-11-10 03:21:35.932468,35,2979.9286531640246,51.6,1000.1696706685153
2024-11-10 03:21:36.934385,35,2553.7740166695976,51.6,1813.1270013549786
2024-11-10 03:21:37.936217,35,2578.3910920545713,52.1,1927.5620758717491
2024-11-10 03:21:38.938029,35,2545.5337612340245,50.5,964.1495880240034
2024-11-10 03:21:39.939896,35,2972.4834862807324,51.6,2602.744055528199
2024-11-10 03:21:40.941830,35,1554.2099603551458,51.6,1020.9066448043432
2024-11-10 03:21:41.943795,35,1951.6639059341449,52.1,3132.5824575602305
2024-11-10 03:21:42.945649,35,2602.5819652545442,51.0,3857.549065861278
2024-11-10 03:21:43.947484,35,1497.8743118031164,52.1,3381.68355964948
2024-11-10 03:21:44.949443,35,2942.4097899988783,51.0,3044.318073580492
2024-11-10 03:21:45.951357,35,2298.1606513868783,49.9,1172.022930661584
2024-11-10 03:21:46.953206,35,2012.799952712811,52.1,938.3192033306176
2024-11-10 03:21:47.955568,35,2283.9667296714315,52.7,2443.018960401427
2024-11-10 03:21:48.958416,35,2938.7754148686704,52.1,1398.8672099312162
2024-11-10 03:21:49.960822,35,1622.0283701651742,52.1,3420.096616335124
2024-11-10 03:21:50.963320,35,2715.471507877235,52.1,1295.3632392185632
2024-11-10 03:21:51.966088,35,2820.6044752124603,52.7,2099.4702184403304
2024-11-10 03:21:52.968439,35,1921.8376725177118,52.1,2847.2093843326243
2024-11-10 03:21:53.970517,35,2667.908810987332,52.7,2004.4818138859173
2024-11-10 03:21:54.972699,35,2241.229334479822,51.0,608.3109175738673
2024-11-10 03:21:55.974960,35,2691.202742276603,52.1,3192.493785475786
2024-11-10 03:21:56.977246,35,2341.27836586847,52.1,1920.5284896639316
2024-11-10 03:21:57.979514,35,2991.7100614115434,52.1,3927.578262486483
2024-11-10 03:21:58.981809,35,2130.3082000340946,51.6,741.0551178890439
2024-11-10 03:21:59.984098,35,2315.8444162712303,51.6,1943.6047811231242
2024-11-10 03:22:00.986660,35,1511.6068083648788,51.6,1518.0451647910932
2024-11-10 03:22:01.989224,35,1893.6513649743433,53.2,2310.5419135836346
2024-11-10 03:22:02.991494,35,2898.632990859053,52.7,1680.9060083912827
2024-11-10 03:22:03.996052,35,2463.738704424016,52.7,2706.1934254137764
2024-11-10 03:22:04.999301,35,1568.801378265742,52.1,469.57085180920313
2024-11-10 03:22:06.002299,35,2798.873759606006,52.7,1986.950813174753
2024-11-10 03:22:07.008576,35,1588.932238615647,52.1,433.458157468704
2024-11-10 03:22:08.011513,35,2208.609156162728,52.1,612.1660349734409
2024-11-10 03:22:09.014443,35,2680.9169282711987,52.7,3353.2454251853524
2024-11-10 03:22:10.117597,35,1453.6700050484205,50.5,741.9732237191783
2024-11-10 03:22:11.119633,35,1584.4798042910702,52.1,2052.3850354970955
2024-11-10 03:22:12.121489,35,2693.0294498558424,51.6,2270.184370057268
2024-11-10 03:22:13.124426,35,2837.838123425383,53.2,1516.5100908070567
2024-11-10 03:22:14.127372,35,1660.4411803375883,52.1,568.8815211028459
2024-11-10 03:22:15.130329,35,2957.437377915291,52.7,872.1161807635388
2024-11-10 03:22:16.133246,35,2369.0387135005876,51.6,2951.9917406107184
2024-11-10 03:22:17.136235,35,2421.478470596303,51.0,1319.5909653137264
2024-11-10 03:22:18.139108,35,2809.035539125694,52.7,1808.3542631991347
2024-11-10 03:22:19.141925,35,2447.589559330212,52.1,900.0499302701978
2024-11-10 03:22:20.144791,35,2150.379298046106,52.1,1824.6499981347897
2024-11-10 03:22:21.147703,35,1883.7457253182874,52.7,2332.70247126733
2024-11-10 03:22:22.150610,35,1774.3628931717165,52.7,2080.5118282739786
2024-11-10 03:22:23.153621,35,1808.4860969624885,52.1,1889.8163881622795
2024-11-10 03:22:24.156467,35,2847.559365831484,52.1,3177.2380557216993
2024-11-10 03:22:27.161897,40,2151.9196021135313,51.6,1566.4984748525694
2024-11-10 03:22:28.164146,40,2986.8668320984143,51.6,2732.1917432943346
2024-11-10 03:22:29.166219,40,2773.837471421591,51.6,3140.586191271454
2024-11-10 03:22:30.168112,40,1732.0695005021125,50.5,1965.9846024407002
2024-11-10 03:22:31.169990,40,1695.3292560774264,52.1,3190.4534365443437
2024-11-10 03:22:32.171873,40,2969.7356306933707,51.6,3302.6015428846017
2024-11-10 03:22:33.173810,40,1453.4851359066702,51.6,1934.4174621197194
2024-11-10 03:22:34.175685,40,2414.645433392717,52.7,1007.6682399404347
2024-11-10 03:22:35.177691,40,2964.181321497614,52.7,4083.514836348817
2024-11-10 03:22:36.179622,40,1919.6817637446093,52.7,2225.3326439822185
2024-11-10 03:22:37.181478,40,1471.2679846566014,52.1,3189.117238228049
2024-11-10 03:22:38.183284,40,1565.5575157420483,52.1,2820.1452558399933
2024-11-10 03:22:39.185050,40,2641.0770735859637,52.1,2972.123076233196
2024-11-10 03:22:40.186780,40,2678.452374968463,52.7,1980.3145881156843
2024-11-10 03:22:41.188762,40,2048.2105895171435,51.0,1328.4949597063924
2024-11-10 03:22:42.190705,40,2785.3850772630094,52.1,4059.5081790287923
2024-11-10 03:22:43.192539,40,1444.230684442369,51.0,622.9665009064989
2024-11-10 03:22:44.194299,40,2525.3120031148046,52.1,2306.6382073456925
2024-11-10 03:22:45.196102,40,1697.8720683570639,52.1,2080.930797931506
2024-11-10 03:22:46.197992,40,2306.1844874900435,52.1,2657.0821985770967
2024-11-10 03:22:47.200008,40,2143.279841702134,51.0,3804.3872035356467
2024-11-10 03:22:48.201937,40,2930.7957362179204,51.0,2953.2386132450356
2024-11-10 03:22:49.203781,40,2373.389909402323,52.1,1008.9773022225993
2024-11-10 03:22:50.205594,40,1526.5625640098906,52.1,2534.5779443080883
2024-11-10 03:22:51.207403,40,2257.2377952122156,51.6,3572.8345323223302
2024-11-10 03:22:52.209286,40,2612.3126082318004,52.1,2483.027666623252
2024-11-10 03:22:53.211301,40,2768.3216828481955,52.1,1659.0097349217647
2024-11-10 03:22:54.213191,40,2822.611164107743,51.6,611.3843769444468
2024-11-10 03:22:55.215046,40,2215.749045328924,52.1,3264.716071952516
2024-11-10 03:22:56.216890,40,2239.3346699892936,51.0,4052.284354716166
2024-11-10 03:22:57.218797,40,2959.5094897533,52.1,543.383821135956
2024-11-10 03:22:58.220643,40,1780.9812416839618,52.1,2476.6703346440686
2024-11-10 03:22:59.222641,40,1879.891710323513,52.1,771.0573117241644
2024-11-10 03:23:00.224894,40,2386.977723314427,52.1,3972.983396160563
2024-11-10 03:23:01.226900,40,1827.413292785365,52.1,2853.697290897724
2024-11-10 03:23:02.229111,40,2553.44512368521,51.6,2015.9843553962608
2024-11-10 03:23:03.231097,40,2373.5532754768356,51.6,2890.4336084861375
2024-11-10 03:23:04.232997,40,2151.2095649042235,51.0,2693.6802425669925
2024-11-10 03:23:05.239929,40,2918.6801962935624,52.1,2745.74328370535
2024-11-10 03:23:06.242744,40,1600.68325294715,51.6,1016.2149504016111
2024-11-10 03:23:07.245588,40,1906.728660002795,52.1,3639.0923703665353
2024-11-10 03:23:08.248456,40,1922.5712636510327,52.1,994.4425538723216
2024-11-10 03:23:09.251244,40,2900.966574069058,52.1,3291.068118874803
2024-11-10 03:23:10.254035,40,1423.113345538759,52.1,3863.9475052180937
2024-11-10 03:23:11.257022,40,1849.8799224232607,52.7,1771.3249977659998
2024-11-10 03:23:12.259912,40,1947.7030721195329,52.7,3266.9961573484034
2024-11-10 03:23:13.262781,40,1982.2219004482045,52.1,575.9129560650562
2024-11-10 03:23:14.265680,40,2052.431765778835,52.1,2247.4401341830644
2024-11-10 03:23:15.268570,40,1548.2062532080731,51.0,443.922147720496
2024-11-10 03:23:16.271428,40,2122.2525419172393,51.6,3964.5591598896417
2024-11-10 03:23:17.274345,40,1883.2772702462808,52.7,3504.467602046538
2024-11-10 03:23:18.277211,40,2140.1758867112826,52.1,3757.2202514196233
2024-11-10 03:23:19.280099,40,1852.939146904785,52.1,1476.1241848800057
2024-11-10 03:23:20.282910,40,2827.3011565191373,52.1,2083.405664971746
2024-11-10 03:23:21.285701,40,1608.1388286601773,52.7,4018.488448958315
2024-11-10 03:23:22.288620,40,1914.019288683384,51.6,4079.281638414241
2024-11-10 03:23:23.291559,40,1848.5096507625417,51.0,1898.5595786255687
2024-11-10 03:23:24.294432,40,2587.2476799841147,52.1,4021.1431276241274
2024-11-10 03:23:25.297305,40,1540.2799163296336,52.1,841.8346413824895
2024-11-10 03:23:26.300237,40,2274.0730891315875,51.0,1291.941848669803
2024-11-10 03:23:27.303144,40,1439.2916889966923,51.0,1707.9403258034597
2024-11-10 03:23:28.305950,40,2841.295910928924,51.0,2121.599269790875
2024-11-10 03:23:29.308835,40,1692.0515993461247,52.1,598.6301883297222
2024-11-10 03:23:30.311753,40,2953.042279363277,51.0,2565.0908087922694
2024-11-10 03:23:31.314637,40,2124.306276160013,52.1,703.2439064597456
2024-11-10 03:23:32.317556,40,2919.0892846564548,52.1,3259.06071623746
2024-11-10 03:23:33.324619,40,2121.761729954196,52.1,795.2705747115031
2024-11-10 03:23:34.327436,40,2031.9108393190131,52.1,1712.2620521667955
2024-11-10 03:23:35.330463,40,2129.6859376103816,52.1,1029.2907325840565
2024-11-10 03:23:36.333381,40,1980.1079659437914,52.1,2825.8351969263313
2024-11-10 03:23:37.336271,40,2376.2855039598776,52.1,3965.0404640028196
2024-11-10 03:23:38.339146,40,2896.576632392328,52.1,3534.1839256271583
2024-11-10 03:23:39.341982,40,2327.0400708469206,52.1,1561.2192545328894
2024-11-10 03:23:40.344814,40,1798.4797167457361,51.6,1977.8200715167523
2024-11-10 03:23:41.347854,40,1834.0948145543375,51.6,3996.3706764151325
2024-11-10 03:23:42.350805,40,2352.940401065383,52.1,690.0845192382134
2024-11-10 03:23:43.453923,40,2202.93161487917,52.1,3866.963256158555
2024-11-10 03:23:44.455747,40,2085.7215223640005,52.7,499.2503144748372
2024-11-10 03:23:45.457556,40,2839.2021234889094,51.0,3317.418824479639
2024-11-10 03:23:46.460368,40,2709.8135028579386,52.1,3725.2746352351332
2024-11-10 03:23:47.463301,40,2230.1151160527934,52.1,2103.552950694667
2024-11-10 03:23:48.466170,40,2572.372805795085,52.7,4024.2982370992695
2024-11-10 03:23:49.469022,40,1892.7029231425918,52.1,3147.0071521423297
2024-11-10 03:23:50.471923,40,2381.7615705125195,51.6,1413.0668102088148
2024-11-10 03:23:51.474744,40,1913.2054920824685,52.1,2954.338072006121
2024-11-10 03:23:52.477613,40,2508.7333506665436,51.6,3641.5373352632746
2024-11-10 03:23:53.480622,40,1451.3630199733184,52.7,1816.3924153207563
2024-11-10 03:23:54.483551,40,2941.3689574715863,52.7,1404.8393324418612
2024-11-10 03:23:55.486445,40,2362.8667529926474,51.0,2199.880972700058
2024-11-10 03:23:56.489311,40,2414.0909833688534,52.1,506.81370711756006
2024-11-10 03:23:57.492158,40,1673.169781989397,51.6,786.8220645453854
2024-11-10 03:23:58.494964,40,2878.843229917471,51.6,1410.8686954982347
2024-11-10 03:23:59.497872,40,2699.0185558262433,52.7,1141.3835803912748
2024-11-10 03:24:00.501133,40,1871.0657868855708,51.0,586.5339854327226
2024-11-10 03:24:01.504243,40,2684.274860791709,52.1,579.6711430474696
2024-11-10 03:24:02.507440,40,2697.1580039997234,52.7,611.1404830512008
2024-11-10 03:24:03.510328,40,1583.904061066009,51.0,3422.230449419838
2024-11-10 03:24:04.513164,40,2277.3560590529846,52.1,3010.7380147309927
2024-11-10 03:24:05.516205,40,2909.633093663182,52.7,2903.020769940398
2024-11-10 03:24:06.519200,40,1523.108301861866,51.0,1870.1803412903564
2024-11-10 03:24:09.524550,45,2576.179613893767,51.0,2639.6261354070393
2024-11-10 03:24:10.526837,45,2983.169582118473,52.7,3129.3098160777536
2024-11-10 03:24:11.528848,45,1875.2083204162727,52.1,3395.826301592773
2024-11-10 03:24:12.530688,45,2366.3096947347585,52.1,2026.101543673775
2024-11-10 03:24:13.532525,45,2585.019272032457,52.1,2695.0073184710327
2024-11-10 03:24:14.534517,45,1953.7347229889597,53.2,1640.8801678516784
2024-11-10 03:24:15.536416,45,1576.0892496363915,52.1,2070.03286708622
2024-11-10 03:24:16.538209,45,2207.524450288203,52.1,683.9563524141831
2024-11-10 03:24:17.540206,45,2467.620041950903,52.7,984.2071261847627
2024-11-10 03:24:18.542055,45,1443.1796257053225,52.1,425.6546756069876
